	Molecular_weight	LogP	Number_of_HBA_1	Number_of_HBA_2	Number_of_HBD_1	Number_of_HBD_2	Number_of_acidic_groups	Number_of_aliphatic_OH_groups	Number_of_basic_groups	Fraction_of_rotatable_bonds	Number_of_heavy_bonds	Number_of_heterocycles	Number_of_hydrophobic_groups	MolarRefractivity	Number_of_atoms	Number_of_halogen_atoms	Number_of_B_atoms	Number_of_Br_atoms	Number_of_Cl_atoms	Number_of_I_atoms	Number_of_F_atoms	Number_of_N_atoms	Number_of_O_atoms	Number_of_P_atoms	Number_of_S_atoms	Number_of_bonds	Number_of_NO2_groups	Number_of_SO_groups	Number_of_OSO_groups	Number_of_SO2_groups	PolarSurfaceArea	Geometrical_diameter	Geometrical_radius	Geometrical_shape_coefficient	Kier_shape_1	Kier_shape_2	Zagreb_group_index_1	Zagreb_group_index_2
ADN	-1.42468938418408	-0.662603451978241	-0.816529043779135	-0.870108950838565	-0.708281017799528	-1.02076058186118	-2.09176957162461	2.10914886800231	-0.159649052433652	-1.95730409753029	-0.886027453061965	0.66548456483047	NaN	-1.04199860080694	-1.0689976176704	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-1.7844548171943	-2.12652630098981	-0.429315941228763	-0.967833455081927	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-1.26660394470128	-0.537715914636987	0.220056798701773	-0.571885142155907	-1.37137543034062	-1.22932683169171	-0.98871884072924	-0.868779198150331
5HT	-1.50682125399415	-0.559060907268036	-0.305878434895319	-1.23632569280543	-0.708281017799528	-0.22683568485804	-2.09176957162461	2.10914886800231	-0.159649052433652	-1.77891670467839	-1.19237490000453	-0.762087162951023	NaN	-1.32323955391439	-0.859863001612307	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	-0.902177900142844	-2.12652630098981	-0.429315941228763	-0.870045268559342	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-1.67965513163953	-1.32866294992291	0.227416033195241	-1.34869844135257	-1.27503967889348	-1.34036723982245	-0.779506277236779	-0.73508219687293
DUR	-1.88282769303999	-1.03721522986853	-1.49739652229089	-1.96875917673916	-1.51113364877115	-1.02076058186118	-2.09176957162461	0.788033642989873	-0.159649052433652	-1.55855580762605	-1.4987223469471	-0.762087162951023	NaN	-1.49165310803209	-1.4872668497866	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	-1.34331635866857	-2.12652630098981	-0.429315941228763	-1.45677438769485	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-1.98172819165672	-1.31139785825267	0.340552044914678	-1.34853570111343	-1.69245346711411	-1.37327373174493	-1.42616329166802	-1.35343082778091
UZL	-1.54202564841085	0.0444872672343803	-0.646312174151197	-1.23632569280543	-1.51113364877115	-1.81468547886432	-2.09176957162461	0.788033642989873	-0.159649052433652	-0.842382892205938	-1.19237490000453	-0.762087162951023	NaN	-1.05523103523444	-0.964430309641356	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-1.34331635866857	-2.12652630098981	-0.429315941228763	-0.967833455081927	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-1.66943615126006	-1.74032850643529	0.0269025352341584	-1.72452996744103	-1.27503967889348	-0.96993823332095	-0.98871884072924	-1.08603682522611
DCZ	-1.894374731208	-0.35637119573102	-1.15696278303501	-1.60254243477229	-1.51113364877115	-1.81468547886432	-2.09176957162461	0.788033642989873	-0.159649052433652	-1.55855580762605	-1.4987223469471	-0.762087162951023	NaN	-1.38649704532394	-1.38269954175755	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-1.7844548171943	-2.12652630098981	-0.429315941228763	-1.35898620117227	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-1.85807852906511	-0.862264585313373	0.293742727004595	-0.901930045209038	-1.69245346711411	-1.37327373174493	-1.36910531980644	-1.35343082778091
MCY	-1.72977070147103	0.073559552377391	-0.816529043779135	-1.60254243477229	-1.51113364877115	-1.81468547886432	-2.09176957162461	0.788033642989873	-0.159649052433652	-1.67485739218145	-1.34554862347582	-0.762087162951023	NaN	-1.09354633942416	-1.0689976176704	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-1.7844548171943	-2.12652630098981	-0.429315941228763	-1.06562164160451	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-1.85807852906511	-0.825167241048191	0.275778342520918	-0.862738267784584	-1.48401607342122	-1.27017386296906	-1.06479613654468	-1.15288532586481
TFE	0.370594080356226	0.207241831145144	-0.476095304523258	-0.503892208871701	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	0.796551279620854	0.186188611237025	-0.762087162951023	NaN	-0.195209689605014	0.0812427706491358	7.23270466774562	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	8.36348212600827	-1.13537982843799	0.421237475434342	-0.148708132936351	-0.429315941228763	0.0100484101439245	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.525932246797152	-0.557506530280174	0.00249797736261122	-0.55473819491952	0.62065980478949	0.343387364525387	0.0953826246407875	0.0503876856318027
6FC	0.230222440314227	0.02106618222716	-0.13566156526738	-0.137675466904836	0.0945716131720962	-0.22683568485804	-2.09176957162461	-0.533081582022561	-0.159649052433652	0.454356232755919	-0.120158835705544	-0.762087162951023	NaN	-0.279052347142404	-0.337026461467061	7.23270466774562	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	8.36348212600827	-0.524021459279071	-0.461039441617115	-0.148708132936351	1.88550920134254	-0.381104335946416	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.0476839650378661	-1.23616744423451	0.137507622880775	-1.24444200714716	0.197772562609974	-0.0543007408781635	-0.399119798159576	-0.350703318200401
6FU	0.24176947848223	-0.659777851910346	-0.476095304523258	-0.503892208871701	0.0945716131720962	0.567089212145101	-2.09176957162461	-0.533081582022561	-0.159649052433652	0.454356232755919	-0.120158835705544	-0.762087162951023	NaN	-0.384208409850554	-0.44159376949611	7.23270466774562	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	8.36348212600827	-1.13537982843799	-0.0199009830913866	-0.148708132936351	1.88550920134254	-0.478892522469001	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.171333627629477	-0.635163608256752	0.118272804195343	-0.650597648388358	0.197772562609974	-0.0543007408781635	-0.456177770021156	-0.350703318200401
2IA	0.803467406408851	0.316749531554238	-0.816529043779135	-0.137675466904836	-0.708281017799528	-1.02076058186118	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.80492153970704	-0.273332559176828	0.66548456483047	NaN	-0.102259906309354	-0.650728385554208	2.20509288650781	NaN	-0.151720421094133	-0.100504738062547	8.86580544934662	-0.222356728907596	0.698695279038761	-0.902177900142844	-0.148708132936351	-0.429315941228763	-0.576680708991586	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.412910323800192	1.17803116746067	0.263186206897578	1.10180696666697	-0.548180553080576	-0.620948979836142	-0.570293713744317	-0.467688194318127
5IU	0.533074150613116	-0.829439438209297	-1.32717965266295	-0.870108950838565	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.41668570471846	-0.732853729590681	-0.762087162951023	NaN	-0.500035657170507	-0.964430309641356	2.20509288650781	NaN	-0.151720421094133	-0.100504738062547	8.86580544934662	-0.222356728907596	-1.13537982843799	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.967833455081927	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.714574624602204	-0.0594935365371295	0.203051325479581	-0.0998173992067125	-0.645593264850886	-0.662370638629369	-0.93166086886766	-0.835354947830981
C38	0.521527112445114	-0.148595404071792	-0.986745913407075	-0.503892208871701	-0.708281017799528	-1.02076058186118	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.41668570471846	-0.732853729590681	-0.762087162951023	NaN	-0.394879594462356	-0.859863001612307	2.20509288650781	NaN	-0.151720421094133	-0.100504738062547	8.86580544934662	-0.222356728907596	-0.524021459279071	-0.461039441617115	-0.148708132936351	-0.429315941228763	-0.870045268559342	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.590924962010593	0.280237466555265	0.232441732774895	0.228000964518226	-0.645593264850886	-0.662370638629369	-0.874602897006079	-0.835354947830981
5IC	0.709272165505294	-0.820899846892992	-0.816529043779135	-0.137675466904836	0.0945716131720962	-0.22683568485804	0.154841623740718	0.788033642989873	-0.159649052433652	-0.557350862323018	-0.579680006119396	-0.762087162951023	NaN	-0.332822042384886	-0.755295693583257	2.20509288650781	NaN	-0.151720421094133	-0.100504738062547	8.86580544934662	-0.222356728907596	-0.524021459279071	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.772257082036756	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.177465015857158	0.308738298433728	0.22271797470432	0.257774984778999	-0.43511682932293	-0.556507791608125	-0.798525601190639	-0.701657946553579
IU	0.720819203673297	-1.5017438810305	-1.15696278303501	-0.503892208871701	0.0945716131720962	0.567089212145101	0.154841623740718	0.788033642989873	-0.159649052433652	-0.557350862323018	-0.579680006119396	-0.762087162951023	NaN	-0.437978105093036	-0.859863001612307	2.20509288650781	NaN	-0.151720421094133	-0.100504738062547	8.86580544934662	-0.222356728907596	-1.13537982843799	0.421237475434342	-0.148708132936351	-0.429315941228763	-0.870045268559342	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.301114678448769	-0.0920937424328101	0.0780752825029346	-0.109405907560275	-0.43511682932293	-0.556507791608125	-0.855583573052219	-0.701657946553579
A9Z	0.442141186745288	0.531683510052134	0.545205913244376	0.960974758995757	-0.708281017799528	-1.02076058186118	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.315582622690184	0.798883505122162	2.09305629261196	NaN	0.622462073045824	0.604079310794381	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	2.53277038651551	-0.902177900142844	-0.148708132936351	-0.429315941228763	0.69456571580202	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.214739451106974	-0.043761003737659	0.176380319034928	-0.0795814110472697	0.390395469146884	0.376394222359684	0.684981667210452	0.702160566859134
A2L	0.195405287198255	1.16059929405299	0.715422782872315	0.594758017028892	-0.708281017799528	-1.02076058186118	0.154841623740718	-0.533081582022561	-0.159649052433652	1.25674461850818	0.339362334708309	0.66548456483047	NaN	0.354006680407719	0.499512002765332	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-0.0199009830913866	-0.148708132936351	-0.429315941228763	0.49898934275685	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.0356255681900892	0.896257860266766	0.311848596791011	0.815924259314466	0.283459625200184	0.540701591633304	0.47576910371799	0.26764531270758
A44	0.195405287198255	1.16059929405299	0.715422782872315	0.594758017028892	-0.708281017799528	-1.02076058186118	0.154841623740718	-0.533081582022561	-0.159649052433652	1.25674461850818	0.339362334708309	0.66548456483047	NaN	0.354006680407719	0.499512002765332	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-0.0199009830913866	-0.148708132936351	-0.429315941228763	0.49898934275685	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.0356255681900892	-0.674816543919254	0.0274508223770648	-0.674558732429551	0.283459625200184	0.540701591633304	0.47576910371799	0.26764531270758
L3X	0.171794877936763	0.340610154349798	0.374989043616437	0.594758017028892	0.897424244143721	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	0.643153499991745	0.339362334708309	0.66548456483047	NaN	0.254407578123629	0.290377386707234	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	1.92141201735659	-0.461039441617115	-0.148708132936351	-0.429315941228763	0.30341296971168	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.746739569662281	0.647544746275447	0.162880054545798	0.601818133598695	0.283459625200184	0.343387364525387	0.247537216271669	0.26764531270758
QCK	0.171747930949553	-0.529109546548347	0.0345553043605593	0.228541275062028	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	0.0295623814753107	0.339362334708309	0.66548456483047	NaN	0.24144409561538	0.290377386707234	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-0.0199009830913866	-0.148708132936351	-0.429315941228763	0.30341296971168	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.0869248496950381	-0.328400292718951	0.135237855440496	-0.351917170328146	0.283459625200184	0.343387364525387	0.323614512087109	0.284357437867255
0AD	0.00766023413807429	0.745487248522871	0.374989043616437	-0.137675466904836	0.0945716131720962	0.567089212145101	0.154841623740718	-0.533081582022561	-0.159649052433652	0.796551279620854	0.186188611237025	0.66548456483047	NaN	0.38503959416829	0.394944694736283	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-0.461039441617115	-0.148708132936351	-0.429315941228763	0.401201156234265	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.290691318461708	-0.224194929589189	0.0647564489212045	-0.237073007233637	0.0749490028285584	0.239855271676335	0.43773045581027	0.351205938505956
2EG	-0.156943795598891	0.301679664525463	0.0345553043605593	-0.137675466904836	0.0945716131720962	0.567089212145101	0.154841623740718	-0.533081582022561	-0.159649052433652	0.302269545260393	0.0330148877657405	0.66548456483047	NaN	0.0986678659857504	0.0812427706491358	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-0.461039441617115	-0.148708132936351	-0.429315941228763	0.10783659666651	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.290691318461708	0.0323549548469733	0.0507042840413053	0.018089221778281	-0.133189852768213	-0.0543007408781635	0.133421272548508	0.083811935951153
RDG	0.45364127792608	0.647470321723217	0.0345553043605593	0.228541275062028	0.0945716131720962	0.567089212145101	0.154841623740718	-0.533081582022561	-0.159649052433652	0.240484328465335	0.798883505122162	2.09305629261196	NaN	0.592960116364109	0.499512002765332	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-0.0199009830913866	-0.148708132936351	-0.429315941228763	0.596777529279435	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.0221365140891857	-0.0272120632187695	0.110638467238659	-0.0514482859834109	0.390395469146884	0.553916383336206	0.589885047441151	0.668736316539784
KAG	0.336351960686519	0.47492034424375	0.545205913244376	0.228541275062028	0.0945716131720962	0.567089212145101	0.154841623740718	-0.533081582022561	-0.159649052433652	1.09312032023713	0.492536058179593	0.66548456483047	NaN	0.592215326433854	0.604079310794381	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-0.0199009830913866	-0.148708132936351	-0.429315941228763	0.596777529279435	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.0581846716934638	0.123935242189971	0.230069525827193	0.0751904201463538	0.492306007373224	0.641187908792018	0.627923695348871	0.601887815901083
G2L	0.383150340258436	0.774119995877542	0.715422782872315	0.594758017028892	0.0945716131720962	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.09312032023713	0.492536058179593	0.66548456483047	NaN	0.46702441460188	0.604079310794381	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	0.421237475434342	-0.148708132936351	-0.429315941228763	0.596777529279435	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.37252050816602	-0.154770303021361	-0.285945188984775	-0.105617439105191	0.492306007373224	0.641187908792018	0.589885047441151	0.418054439144656
G48	0.383150340258436	0.774119995877543	0.715422782872315	0.594758017028892	0.0945716131720962	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.09312032023713	0.492536058179593	0.66548456483047	NaN	0.46702441460188	0.604079310794381	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	0.421237475434342	-0.148708132936351	-0.429315941228763	0.596777529279435	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.37252050816602	0.260949580597356	-0.485106157398679	0.345736946823196	0.492306007373224	0.641187908792018	0.589885047441151	0.418054439144656
B9B	0.195405287198255	0.552906906117658	0.715422782872315	0.594758017028892	0.0945716131720962	-0.22683568485804	0.154841623740718	0.788033642989873	-0.159649052433652	0.643153499991745	0.339362334708309	0.66548456483047	NaN	0.39599628158669	0.499512002765332	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-0.0199009830913866	-0.148708132936351	-0.429315941228763	0.49898934275685	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.189192000158294	-0.785230581593614	-0.272618653084677	-0.734054661390519	0.283459625200184	0.343387364525387	0.47576910371799	0.367918063665631
P7G	0.219062643446957	0.669761166703279	1.05585652212819	0.228541275062028	0.897424244143721	0.567089212145101	0.154841623740718	0.788033642989873	-0.159649052433652	0.0295623814753107	0.339362334708309	0.66548456483047	NaN	0.350224802650767	0.708646618823431	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-0.0199009830913866	-0.148708132936351	-0.429315941228763	0.69456571580202	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.176929223702928	-1.28488355936969	-0.0327287967080842	-1.26668470206758	0.283459625200184	0.1593729028956	0.742039639072032	0.685448441699459
2MG	-0.133802772275676	-0.814432362293143	-0.13566156526738	0.228541275062028	0.897424244143721	1.36101410914824	0.154841623740718	0.788033642989873	-0.159649052433652	-0.356772767220222	0.0330148877657405	0.66548456483047	NaN	-0.125646310119319	-0.127891845408963	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.0877397763786606	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.122768627691726	-0.523230237772327	-0.574891919522447	-0.421459209875143	-0.133189852768213	-0.232450745569937	-0.0948106148978139	-0.0498850653262483
7MG	-0.110145416026974	-0.217854001291535	0.374989043616437	0.228541275062028	0.897424244143721	0.567089212145101	0.154841623740718	0.788033642989873	-0.159649052433652	-1.01581507970084	0.0330148877657405	0.66548456483047	NaN	-0.222518653714316	0.0812427706491358	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-0.0199009830913866	-0.148708132936351	-0.429315941228763	0.10783659666651	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.176929223702928	0.119451453705492	0.288593470233096	0.0600652912308554	-0.133189852768213	-0.398027861433628	0.133421272548508	0.150660436589854
